,date_time,Food - Index (1982-1984=100),Food - Pct_Change (Yearly),Food - Pct_Change (Monthly)
580,2015-05-01,257.79,2.052611785198244,-0.47371408054296404
581,2015-06-01,261.146,3.2169070420976498,1.3018348267969992
582,2015-07-01,261.275,3.0674677217661594,0.04939765495162174
583,2015-08-01,262.348,2.0575043083494338,0.41067840398050226
584,2015-09-01,261.79,0.9618351227940414,-0.2126945888666909
585,2015-10-01,260.802,0.7603328774426821,-0.37740173421444423
586,2015-11-01,259.094,-0.4548982242064348,-0.654902953198222
587,2015-12-01,255.937,-2.206997741801142,-1.2184766918570067
588,2016-01-01,253.24,-3.3929211777182666,-1.053774952429698
589,2016-02-01,252.506,-3.6372725989077814,-0.2898436265992732
590,2016-03-01,251.508,-3.4881311445214447,-0.39523813295525567
591,2016-04-01,250.703,-3.2098279263523266,-0.3200693417306777
592,2016-05-01,249.343,-3.2766980875906904,-0.5424745615329796
593,2016-06-01,247.683,-5.155353710185118,-0.6657495899223154
594,2016-07-01,246.197,-5.77093101138646,-0.5999604332957764
595,2016-08-01,245.208,-6.533306905331859,-0.4017108250709778
596,2016-09-01,245.258,-6.3149852935559085,0.020390851848239855
597,2016-10-01,244.097,-6.405242291086733,-0.4733790538942628
598,2016-11-01,243.807,-5.900175225979765,-0.11880522906878577
599,2016-12-01,242.631,-5.1989356755764105,-0.48234874306315456
600,2017-01-01,244.075,-3.6190965092402494,0.5951424179103215
601,2017-02-01,244.889,-3.0165619826855505,0.3335040458875449
602,2017-03-01,245.303,-2.4671183421600906,0.1690561846387384
603,2017-04-01,243.69,-2.797333897081411,-0.6575541269368879
604,2017-05-01,243.922,-2.1741135704631764,0.09520292174483025
605,2017-06-01,244.721,-1.195883447794155,0.3275637293889133
606,2017-07-01,246.283,0.03493137609311692,0.638277875621629
607,2017-08-01,246.4,0.48611790806172284,0.04750632402561461
608,2017-09-01,246.196,0.3824543949636716,-0.08279220779221497
609,2017-10-01,247.553,1.4158305919368175,0.5511868592503522
610,2017-11-01,247.049,1.3297403273901054,-0.20359276599354326
611,2017-12-01,249.975,3.02681850216997,1.1843804265550428
612,2018-01-01,249.003,2.0190515210488647,-0.38883888388838717
613,2018-02-01,249.041,1.6954620256524278,0.015260860310917224
614,2018-03-01,250.248,2.015874245321081,0.4846591525090149
615,2018-04-01,251.733,3.3005047396282183,0.593411335954741
616,2018-05-01,248.904,2.0424561950131537,-1.123809750807403
617,2018-06-01,247.391,1.0910383661393963,-0.6078648796323138
618,2018-07-01,248.533,0.9135831543387152,0.46161743959967083
619,2018-08-01,249.18,1.1282467532467644,0.2603276023707135
620,2018-09-01,248.003,0.733968057970058,-0.47234930572277456
621,2018-10-01,247.474,-0.0319123581616898,-0.2133038713241331
622,2018-11-01,248.401,0.5472598553323493,0.3745848048684053
623,2018-12-01,248.956,-0.40764076407641125,0.2234290522179716
624,2019-01-01,249.801,0.3204780665293283,0.33941740709202417
625,2019-02-01,250.649,0.6456768162671933,0.3394702182937692
626,2019-03-01,249.918,-0.1318691857677079,-0.29164289504446383
627,2019-04-01,249.022,-1.076934688737674,-0.3585175937707574
628,2019-05-01,249.687,0.3145791148394528,0.2670446787834013
629,2019-06-01,247.905,0.20776826966220074,-0.7136935443174952
630,2019-07-01,248.377,-0.06276832452832837,0.1903955144107572
631,2019-08-01,247.82,-0.5457901918292096,-0.22425586910221895
632,2019-09-01,248.969,0.38951141720060534,0.4636429666693642
633,2019-10-01,249.966,1.006974470045341,0.40045146182858815
634,2019-11-01,251.024,1.0559538810230196,0.4232575630285673
635,2019-12-01,254.554,2.2485901123090013,1.4062400407929054
636,2020-01-01,254.549,1.9007129675221446,-0.0019642197726210675
637,2020-02-01,255.55,1.9553239789506405,0.3932445226655812
638,2020-03-01,255.786,2.347970134204025,0.0923498336920403
639,2020-04-01,266.128,6.869272594389253,4.0432236322550885
640,2020-05-01,274.559,9.961271511932935,3.1680244093068133
641,2020-06-01,279.461,12.729069603275445,1.785408600701488
642,2020-07-01,269.051,8.323637051739885,-3.7250278214133736
643,2020-08-01,265.554,7.156000322814937,-1.2997535783178749
644,2020-09-01,264.56,6.262225417622269,-0.3743118160524639
645,2020-10-01,264.94,5.990414696398716,0.14363471424252428
646,2020-11-01,265.878,5.917362483268529,0.35404242469991853
647,2020-12-01,266.186,4.569560879027623,0.1158426045028138
648,2021-01-01,267.722,5.175035062011624,0.5770401148069482
649,2021-02-01,268.978,5.25454901193505,0.4691433651325072
650,2021-03-01,269.755,5.461205851766704,0.2888712087977474
651,2021-04-01,271.341,1.9588318403174432,0.5879409093436649
652,2021-05-01,274.89,0.12055696589803322,1.3079483012150783
653,2021-06-01,281.243,0.637656059342806,2.311106260686091
654,2021-07-01,284.818,5.860227243162086,1.2711427484417337
655,2021-08-01,286.905,8.040172620258023,0.732748632460023
656,2021-09-01,292.182,10.440731781070456,1.8392847806765422
657,2021-10-01,296.212,11.803427191062132,1.3792772997652136
658,2021-11-01,299.879,12.788196089936,1.237964700957428
659,2021-12-01,299.604,12.55437926863172,-0.09170365380705148
660,2022-01-01,300.622,12.288866809601018,0.33978184536922473
661,2022-02-01,304.029,13.03117727100358,1.1333169229131634
662,2022-03-01,306.799,13.732460936775958,0.9110972966394515
663,2022-04-01,310.28,14.350577317839907,1.134619082852284
664,2022-05-01,313.944,14.207137400414727,1.1808688926131294
665,2022-06-01,314.138,11.696291107689794,0.06179446015848189
666,2022-07-01,315.797,10.87677042883528,0.5281118489326442
667,2022-08-01,317.433,10.640455900036617,0.5180543197053744
668,2022-09-01,318.374,8.964275691178791,0.2964405087057864
669,2022-10-01,319.917,8.002714272210444,0.48465012846525823
670,2022-11-01,320.034,6.7210441544756305,0.03657198585884647
671,2022-12-01,322.507,7.644423972977665,0.7727303973952715
672,2023-01-01,324.815,8.047647876735553,0.715643381383968
