,date_time,All Items - Index (1982-1984=100),All Items - Pct_Change (Yearly),All Items - Pct_Change (Monthly)
901,2022-02-01,284.61,7.954847176810631,0.7116090290482324
902,2022-03-01,287.472,8.515216258861358,1.0055865921787532
903,2022-04-01,288.611,8.22777215284809,0.3962125006957251
904,2022-05-01,291.268,8.502331957503229,0.9206163313248528
905,2022-06-01,294.728,8.932986890105287,1.1879094167570825
906,2022-07-01,294.628,8.413182025581012,-0.033929589316261666
907,2022-08-01,295.32,8.227361014402469,0.2348724493259402
908,2022-09-01,296.539,8.214853956529966,0.41277258566978503
909,2022-10-01,297.987,7.762492676893706,0.48830002124511385
910,2022-11-01,298.598,7.135348084575055,0.20504250185411355
911,2022-12-01,298.99,6.444940492084017,0.1312801827205723
912,2023-01-01,300.536,6.347156217821026,0.517074149637109
